folderyear,licencersn,licencenumber,licencerevisionnumber,businessname,businesstradename,status,issueddate,expireddate,businesstype,businesssubtype,unit,unittype,house,street,city,province,country,postalcode,localarea,numberofemployees,feepaid,extractdate,geom,geo_point_2d,longitude,latitude,feepaid_missing,feepaid_clean,business_group
26,4942856,26-200076,00,(Rachel Simpson),Invisible Strings Counselling,Issued,2026-03-10T08:48:55-07:00,2026-12-31,Health Care Professionals and Services,,207,Unit,4381,FRASER ST,Vancouver,BC,,V5V 4G4,Riley Park,1.0,308.0,2026-07-22T00:08:58-07:00,,,-123.090602384727,49.2457142026607,0,308.0,Health Care Professionals and Services
26,4835009,26-112427,00,Halsa Spa Inc,,Issued,2026-01-28T18:19:38-08:00,2026-12-31,Beauty Services,Beauty and Wellness Centre,,,2028,W 4TH AV,Vancouver,BC,CA,V6J 1M9,Kitsilano,9.0,423.0,2026-07-22T00:08:55-07:00,,,-123.151248199284,49.2678391952998,0,423.0,Beauty Services
26,4839658,26-117075,00,SUSAN TING PHYSICAL THERAPIST HEALTH PROFESSION CORPORATION,,Issued,2025-12-10T18:06:08-08:00,2026-12-31,Health Care Professionals and Services,,,,1682,RENFREW ST,Vancouver,BC,CA,V5K 4E1,Hastings-Sunrise,1.0,277.0,2026-07-22T00:08:56-07:00,,,-123.043959349201,49.2697699644162,0,277.0,Health Care Professionals and Services
26,4979551,26-235558,00,Loro Piana Canada Inc.,Loro Piana,Issued,2026-05-29T15:07:30-07:00,2026-12-31,Retail Dealer,,3446,Unit,650,W 41ST AV,Vancouver,BC,,V5Z 2M9,Oakridge,9.0,262.0,2026-07-22T00:08:59-07:00,,,-123.118854822642,49.2320652387003,0,262.0,Retail Dealer
25,4626405,25-118684,00,Sanctuary Cognitive Systems Corporation,,Issued,2025-01-09T13:49:21-08:00,2025-12-31,Information Communication Technology,,400,Unit,425,W 6TH AV,Vancouver,BC,CA,V5Y 1L3,Mount Pleasant,135.0,265.0,2026-07-01T02:32:20-07:00,,,-123.113367206767,49.2659902700668,0,265.0,Information Communication Technology
24,4533970,24-153663,10,Coastal Delight Fine Food and Drinks Inc,,Issued,2024-01-02T20:52:33-08:00,2024-12-31,Wholesale Dealer - Non-Food,,400,Unit,601,W BROADWAY,Vancouver,BC,CA,V5Z 4C2,Fairview,1.0,,2026-07-01T02:32:18-07:00,,,-123.118825327017,49.2639375042278,1,277.0,Wholesale Dealer - Non-Food
25,4626780,25-119059,00,Turntable Hospitality Corporation,Mt Pleasant Vintage & Provisions,Issued,2025-05-16T14:26:20-07:00,2025-12-31,Liquor Establishment,Extended - Class 2 66-200 seats,,,67,W 6TH AV,Vancouver,BC,CA,V5Y 1K2,Mount Pleasant,50.0,1795.0,2026-07-01T02:32:20-07:00,,,-123.105830062359,49.2658551243906,0,1795.0,Liquor Establishment
26,4869915,26-147331,00,Zachary Romano Law Corporation,Fasken Martineau DuMoulin LLP,Issued,2025-12-15T16:11:26-08:00,2026-12-31,Legal Services,,2900,Unit,550,BURRARD ST,Vancouver,BC,CA,V6C 2B5,Downtown,1.0,277.0,2026-07-22T00:08:57-07:00,,,-123.118286911277,49.2857182786615,0,277.0,Legal Services
26,4875872,26-153288,00,National Hearing Services Inc,Connect Hearing,Issued,2025-12-12T12:27:40-08:00,2026-12-31,Retail Dealer,,,,2517,COMMERCIAL DRIVE,Vancouver,BC,CA,V5N 4C1,Kensington-Cedar Cottage,5.0,277.0,2026-07-22T00:08:58-07:00,,,-123.070152221079,49.2620090229057,0,277.0,Retail Dealer
26,4853853,26-131269,00,Concert Properties Ltd,,Issued,2025-12-05T09:45:15-08:00,2026-12-31,Long-term Rental,,,,3626,William St,Vancouver,BC,CA,V5K5E6,Hastings-Sunrise,0.0,196.0,2026-07-22T00:08:57-07:00,,,-123.02493194978,49.2736640600122,0,196.0,Long-term Rental
25,4645478,25-137755,00,Trialto Wine Group Ltd,,Issued,2024-11-18T16:05:44-08:00,2025-12-31,Business Support Services,,300,Unit,1260,Hamilton St,Vancouver,BC,CA,V6B 2S8,Downtown,16.0,265.0,2026-07-01T02:32:21-07:00,,,-123.123556387877,49.2741345179238,0,265.0,Business Support Services
24,4521756,24-222270,10,Edge Imaging Inc.,Edge Imaging,Issued,2024-05-02T09:33:00-07:00,2024-12-31,Artist,,,,15,VICTORIA DRIVE,Vancouver,BC,,V5L 4C1,Grandview-Woodland,4.0,,2026-07-01T02:32:17-07:00,,,-123.06588764378,49.2842577709776,1,277.0,Other
26,4870778,26-148194,00,369 Terminal Holdings Ltd,,Issued,2025-11-20T09:24:00-08:00,2026-12-31,Real Estate Services,,605,Unit,369,TERMINAL AV,Vancouver,BC,CA,V6A 4C4,Strathcona,11.0,277.0,2026-07-22T00:08:58-07:00,,,-123.094601470648,49.2722586855299,0,277.0,Real Estate Services
25,4637791,25-130070,00,Kevin Donaghy & Susanna Lew,,Issued,2024-11-15T17:30:10-08:00,2025-12-31,Long-term Rental,,,,823,BROUGHTON ST,Vancouver,BC,CA,V6G 1Z9,West End,0.0,544.0,2026-07-01T02:32:20-07:00,,,-123.130826095134,49.2875825585694,0,544.0,Long-term Rental
26,4860809,26-138225,00,Vancouver Chinatown Merchants Association,,Issued,2025-11-24T18:16:53-08:00,2026-12-31,Association or Society,,,,508,TAYLOR ST,Vancouver,BC,CA,V6B 6M4,Downtown,2.0,2.0,2026-07-22T00:08:57-07:00,,,-123.105415072813,49.2804064486147,0,2.0,Association or Society
24,4493696,24-160390,11,Bosa Development Corporation,,Issued,2023-12-12T13:35:42-08:00,2024-12-31,General Contractor,,2920,Unit,320,GRANVILLE ST,Vancouver,BC,CA,V6C 1S9,Downtown,0.0,,2026-07-01T02:32:14-07:00,,,-123.112846584406,49.2855733472828,1,376.0,General Contractor
26,4847154,26-124570,00,Heather Moore & Allan Moore,,Issued,2025-12-10T13:04:05-08:00,2026-12-31,Long-term Rental,,,,8625,FREMLIN ST,Vancouver,BC,CA,V6P 3X4,Marpole,0.0,1960.0,2026-07-22T00:08:56-07:00,,,-123.12792544065,49.2081276867305,0,1960.0,Long-term Rental
25,4625429,25-117708,00,635142 BC Ltd,Cambie House,Issued,2024-12-15T11:09:58-08:00,2025-12-31,Hotel or Motel,,,,340,CAMBIE ST,Vancouver,BC,CA,V6B 2N3,Downtown,0.0,1980.0,2026-07-01T02:32:20-07:00,,,-123.109095568798,49.2827516733274,0,1980.0,Other
24,4533240,24-152904,10,(Luis Andres Escalona Ortega),Midnight Tattoo,Issued,2023-12-05T03:24:44-08:00,2024-12-31,Beauty Services,Tattoo Parlour,,,1948,KINGSWAY,Vancouver,BC,CA,V5N 2S9,Kensington-Cedar Cottage,3.0,,2026-07-01T02:32:18-07:00,,,-123.065855123086,49.2451747485576,1,360.0,Beauty Services
24,4516148,24-135416,10,Jill K Swanston Law Corporation,,Issued,2024-02-15T15:56:43-08:00,2024-12-31,Legal Services,,2700,Unit,595,BURRARD ST,Vancouver,BC,CA,V7X 1J2,Downtown,1.0,,2026-07-01T02:32:16-07:00,,,-123.11972958074,49.2861303368945,1,277.0,Legal Services
26,4843341,26-120758,00,Finhaven Technology Inc,Finhaven,Issued,2025-12-28T15:49:53-08:00,2026-12-31,Information Communication Technology,,300,Unit,1055,W HASTINGS ST,Vancouver,BC,CA,V5Z 1C6,Downtown,2.0,277.0,2026-07-22T00:08:56-07:00,,,-123.118192793095,49.2877342016388,0,277.0,Information Communication Technology
26,4869140,26-146556,00,Denise C Nawata Law Corporation,Farris LLP,Issued,2025-11-13T14:15:00-08:00,2026-12-31,Legal Services,,2500,Unit,700,W GEORGIA ST,Vancouver,BC,CA,V7Y 1K8,Downtown,1.0,277.0,2026-07-22T00:08:57-07:00,,,-123.119500778402,49.2822434350563,0,277.0,Legal Services
24,4510787,24-129889,10,KLO Portfolios Inc,,Issued,2023-12-31T10:45:50-08:00,2024-12-31,Non-Food Manufacturer Assembler and Processor,,3,Unit,258,E 1ST AV,Vancouver,BC,CA,V5T 1A6,Strathcona,2.0,,2026-07-01T02:32:16-07:00,,,-123.098570647055,49.2687526027937,1,277.0,Non-Food Manufacturer Assembler and Processor
25,4650084,25-142361,00,Clear Choice Insurance Services Ltd,,Issued,2024-11-26T14:22:24-08:00,2025-12-31,Insurance Services,,600,Unit,1200,W 73RD AV,Vancouver,BC,CA,V6P 6G5,Marpole,2.0,265.0,2026-07-01T02:32:21-07:00,,,-123.133618556976,49.2039954491368,0,265.0,Insurance Services
26,4875677,26-153093,00,International ABC Store Ltd,ABC Store,Issued,2025-12-01T10:07:24-08:00,2026-12-31,Retail Dealer,,1199,Unit,88,W PENDER ST,Vancouver,BC,CA,V6B 6N9,Downtown,8.0,277.0,2026-07-22T00:08:58-07:00,,,-123.106751856679,49.280289660285,0,277.0,Retail Dealer
26,4834750,26-112168,00,Siou Chin Vong Vilay (Siou Vilay),Sue Beauty Salon,Issued,2025-12-25T20:16:00-08:00,2026-12-31,Beauty Services,Barber Shop or Beauty Salon,,,33,E PENDER ST,Vancouver,BC,CA,V6A 1S9,Downtown,1.0,376.0,2026-07-22T00:08:55-07:00,,,-123.10365583813,49.2807085510905,0,376.0,Beauty Services
26,4921743,26-181805,00,(Kheya McGill),,Issued,2026-01-13T09:06:38-08:00,2026-12-31,Health Care Professionals and Services,,,,595,W 8TH AV,Vancouver,BC,,V5Z 0C4,Fairview,1.0,354.0,2026-07-22T00:08:58-07:00,,,-123.116557859096,49.264391661069,0,354.0,Health Care Professionals and Services
26,4861296,26-138712,00,Charlie's Currency Exchange Ltd,Charlies Currency Exchange,Issued,2025-12-30T13:30:33-08:00,2026-12-31,Money Services,,,,827,GRANVILLE ST,Vancouver,BC,CA,V6Z 1K7,Downtown,4.0,277.0,2026-07-22T00:08:57-07:00,,,-123.120579692063,49.2812880157795,0,277.0,Other
25,4643373,25-135650,00,Kyu Suk Lee & Gang Hwoi Kim,Abbott Coin Laundromat,Issued,2024-12-24T14:54:55-08:00,2025-12-31,Laundry Services,,,,402,ABBOTT ST,Vancouver,BC,CA,V6B 2L1,Downtown,2.0,265.0,2026-07-01T02:32:21-07:00,,,-123.106943161096,49.2816491136681,0,265.0,Other
25,4610416,25-102695,00,Westgate Koenig Group Ltd,,Issued,2025-03-07T12:58:10-08:00,2025-12-31,General Contractor,,400,Unit,525,SEYMOUR ST,Vancouver,BC,CA,V6B 3H7,Downtown,3.0,705.0,2026-07-01T02:32:19-07:00,,,-123.114768826392,49.2837724104188,0,705.0,General Contractor
26,4833022,26-110440,00,Vistege Cosmetics Holdings Inc,Pure Delight Cafe,Issued,2025-12-20T21:24:15-08:00,2026-12-31,Restaurant,Class 1 with liquor service,,,3236,W BROADWAY,Vancouver,BC,CA,V6K 2H4,Kitsilano,6.0,1556.0,2026-07-22T00:08:55-07:00,,,-123.176997390372,49.2639631150333,0,1556.0,Restaurant
24,4523871,24-143610,10,Aritzia GP Inc,Aritzia,Issued,2023-11-17T11:22:08-08:00,2024-12-31,Retail Dealer,,,,1100,ROBSON ST,Vancouver,BC,CA,V6E 1B2,West End,39.0,,2026-07-01T02:32:17-07:00,,,-123.12536390126,49.2845707873503,1,277.0,Retail Dealer
24,4523922,24-143664,10,Royal Laura Enterprises Co Ltd,,Issued,2024-01-31T14:47:03-08:00,2024-12-31,Retail Dealer,,,,2159,W 41ST AV,Vancouver,BC,CA,V6M 1Z6,Arbutus-Ridge,2.0,,2026-07-01T02:32:17-07:00,,,-123.156926709959,49.2348559537492,1,277.0,Retail Dealer
25,4652391,25-144668,00,Pacific C&B Development Corporation,,Issued,2024-12-31T10:42:47-08:00,2025-12-31,Real Estate Services,,170,uNIT,422,RICHARDS ST,Vancouver,BC,CA,V6B 2Z4,Downtown,1.0,265.0,2026-07-01T02:32:22-07:00,,,-123.111926364132,49.2836865871596,0,265.0,Real Estate Services
26,4939818,26-197070,00,FRASER VALLEY WIRELESS INC.,,Issued,2026-02-25T15:11:45-08:00,2026-12-31,Retail Dealer,,,,2918,W BROADWAY,Vancouver,BC,,V6K 2G8,Kitsilano,5.0,331.0,2026-07-22T00:08:58-07:00,,,-123.170800252596,49.2638482274214,0,331.0,Retail Dealer
25,4643571,25-135848,00,MSBG International Holdings Ltd,MTT Centre,Issued,2024-11-24T17:57:06-08:00,2025-12-31,Money Services,,1113&1115,Unit,88,W PENDER ST,Vancouver,BC,CA,V6B 6N9,Downtown,3.0,265.0,2026-07-01T02:32:21-07:00,,,-123.106751856679,49.280289660285,0,265.0,Other
25,4650786,25-143063,00,Christopher Watson Law Corporation,MacKenzie Fujisawa LLP,Issued,2025-01-02T13:36:26-08:00,2025-12-31,Legal Services,,1600,Unit,1095,W PENDER ST,Vancouver,BC,CA,V6E 2M6,Downtown,1.0,265.0,2026-07-01T02:32:21-07:00,,,-123.119720092905,49.2876127777596,0,265.0,Legal Services
24,4514835,24-133978,10,Edgar Armand Frechette (Edgar Frechette),Fasken Martineau DuMoulin LLP,Issued,2023-12-20T11:50:23-08:00,2024-12-31,Legal Services,,2900,Unit,550,BURRARD ST,Vancouver,BC,CA,V6C 0A3,Downtown,1.0,,2026-07-01T02:32:16-07:00,,,-123.118286911277,49.2857182786615,1,277.0,Legal Services
24,4504914,24-124061,10,Hakim Optical Laboratory Limited,Hakim Optical,Issued,2023-12-20T12:17:45-08:00,2024-12-31,Health Care Professionals and Services,,,,1408,KINGSWAY,Vancouver,BC,CA,V5N 2R5,Kensington-Cedar Cottage,0.0,,2026-07-01T02:32:15-07:00,,,-123.075344373417,49.2490716024795,1,277.0,Health Care Professionals and Services
25,4738577,25-214778,00,Upward Mobility Kitchens Inc.,,Issued,2025-05-14T15:04:24-07:00,2025-12-31,Restaurant,Class 1 no liquor service,101,Unit,43,W HASTINGS ST,Vancouver,BC,CA,V6B 1G4,Downtown,22.0,741.0,2026-07-01T02:32:23-07:00,,,-123.106013706032,49.2820241875121,0,741.0,Restaurant
25,4736321,25-143440,01,Alison Ouellet Law Corporation,DJO Family Law,Issued,2025-04-24T12:48:51-07:00,2025-12-31,Legal Services,,1501,Unit,808,NELSON ST,Vancouver,BC,CA,V6Z 2H2,Downtown,6.0,45.0,2026-07-01T02:32:23-07:00,,,-123.124913915747,49.2800408534638,0,45.0,Legal Services
26,4946391,26-156153,01,Regal Controls Limited,,Issued,2026-02-26T14:19:33-08:00,2026-12-31,Wholesale Dealer - Non-Food,,,,2788,RUPERT ST,Vancouver,BC,CA,V5M 3T7,Renfrew-Collingwood,9.0,33.0,2026-07-22T00:08:59-07:00,,,-123.03249075281,49.2589390997716,0,33.0,Wholesale Dealer - Non-Food
25,4622010,25-114289,00,Inner Garden Wheatgrass & Colon Therapy Corp,,Issued,2024-11-19T08:40:31-08:00,2025-12-31,Health Care Professionals and Services,,214,Unit,2190,FIR ST,Vancouver,BC,CA,V6J 3B5,Fairview,1.0,265.0,2026-07-01T02:32:19-07:00,,,-123.14070441827,49.266467785809,0,265.0,Health Care Professionals and Services
24,4503704,24-122788,10,Hoa Thi Nguyen (Hoa Nguyen),VL Hair Salon,Issued,2023-12-08T07:14:11-08:00,2024-12-31,Beauty Services,Barber Shop or Beauty Salon,,,6480,VICTORIA DRIVE,Vancouver,BC,CA,V5P 3X7,Victoria-Fraserview,1.0,,2026-07-01T02:32:15-07:00,,,-123.065384270628,49.2254427232761,1,360.0,Beauty Services
25,4616569,25-108848,00,Wize Marketing Corp,Eat Bar & Patio Haraheri,Issued,2024-11-24T11:09:24-08:00,2025-12-31,Restaurant,Class 1 with liquor service,,,888,NELSON ST,Vancouver,BC,CA,V6Z 2H1,Downtown,25.0,1854.0,2026-07-01T02:32:19-07:00,,,-123.124913915747,49.2800408534638,0,1854.0,Restaurant
26,4837768,26-115185,00,Just Massage Inc,English Bay Wellness,Issued,2025-11-13T15:10:36-08:00,2026-12-31,Health Care Professionals and Services,,,,909,DENMAN ST,Vancouver,BC,CA,V6G 2L9,West End,12.0,277.0,2026-07-22T00:08:56-07:00,,,-123.137494706727,49.290423639898,0,277.0,Health Care Professionals and Services
25,4650991,25-143268,00,Mark I Young (Mark Young),Cassels Brock & Blackwell LLP,Issued,2024-12-02T12:55:41-08:00,2025-12-31,Legal Services,,2200,Unit,885,W GEORGIA ST,Vancouver,BC,CA,V6C 3E8,Downtown,4.0,265.0,2026-07-01T02:32:21-07:00,,,-123.119650025722,49.2836841369494,0,265.0,Legal Services
24,4503655,24-122738,10,1304919 BC Ltd,The Terrace,Issued,2024-01-09T17:24:20-08:00,2024-12-31,Beauty Services,Barber Shop or Beauty Salon,,,2702,W 4TH AV,Vancouver,BC,CA,V6K 1R1,Kitsilano,3.0,,2026-07-01T02:32:15-07:00,,,-123.166709631767,49.2680686987548,1,360.0,Beauty Services
26,4844209,26-121626,00,Wing T Poon (Wing Poon),Snackshot,Issued,2025-12-11T17:23:41-08:00,2026-12-31,Limited Service Food Establishment,Without Liquor,,,7980,GRANVILLE ST,Vancouver,BC,CA,V6P 4Z2,Marpole,8.0,723.0,2026-07-22T00:08:56-07:00,,,-123.139967096637,49.21326411119,0,723.0,Limited Service Food Establishment
26,4836367,26-113784,00,(Richard Hay),,Issued,2025-11-13T14:40:00-08:00,2026-12-31,Health Care Professionals and Services,,M01,Unit,1750,E 10th Av,Vancouver,BC,CA,V5N 5K4,Kensington-Cedar Cottage,4.0,277.0,2026-07-22T00:08:55-07:00,,,-123.068419612493,49.2610914892644,0,277.0,Health Care Professionals and Services
24,4512546,24-131552,10,Demetre Graffos & Calliope Graffos,,Issued,2023-12-08T20:14:39-08:00,2024-12-31,Long-term Rental,,,,2526,W 7th Av,Vancouver,BC,CA,V6K 1Y9,Kitsilano,0.0,,2026-07-01T02:32:16-07:00,,,-123.163017349838,49.2654720953205,1,882.0,Long-term Rental
26,4954675,26-211506,00,PACIFIC BASKET COMPANY INC.,,Issued,2026-03-17T16:10:45-07:00,2026-12-31,Non-Food Manufacturer Assembler and Processor,,110,Unit,1360,NAPIER ST,Vancouver,BC,,V5L 2M4,Grandview-Woodland,4.0,308.0,2026-07-22T00:08:59-07:00,,,-123.076349142159,49.2746687850192,0,308.0,Non-Food Manufacturer Assembler and Processor
24,4505517,24-124717,10,(Jennifer Wasmund),Jen Wasmund RTCMP,Issued,2023-11-21T12:18:23-08:00,2024-12-31,Health Care Professionals and Services,,408,Unit,2150,W BROADWAY,Vancouver,BC,CA,V6K 4L9,Kitsilano,1.0,,2026-07-01T02:32:15-07:00,,,-123.154117930265,49.2635294973264,1,277.0,Health Care Professionals and Services
25,4655751,25-148028,00,24 HR Collision Center Inc,,Issued,2025-02-26T09:21:26-08:00,2025-12-31,Retail Dealer,,,,8250,ST. GEORGE ST,Vancouver,BC,CA,V5X 3S5,Sunset,5.0,265.0,2026-07-01T02:32:22-07:00,,,-123.093556742489,49.210239242218,0,265.0,Retail Dealer
26,4845576,26-122992,00,Hyung Moon Kim (Hyung Kim),,Issued,2025-12-12T14:43:16-08:00,2026-12-31,Long-term Rental,,,,1708,Charles St,Vancouver,BC,CA,V5L 2T5,Grandview-Woodland,0.0,1372.0,2026-07-22T00:08:56-07:00,,,-123.069179682174,49.2728328122914,0,1372.0,Long-term Rental
26,4866580,26-143996,00,Fort Capital Corporation & Taluswood Capital Inc,Fort Financial Group,Issued,2026-01-15T15:22:38-08:00,2026-12-31,Consulting and Management Services,,1010,Unit,510,BURRARD ST,Vancouver,BC,CA,V6C 3A8,Downtown,30.0,277.0,2026-07-22T00:08:57-07:00,,,-123.11758014442,49.2860516234368,0,277.0,Consulting and Management Services
24,4519830,24-139747,10,Morley West Consulting Ltd,,Issued,2023-12-28T13:15:41-08:00,2024-12-31,Consulting and Management Services,,1600,Unit,925,W GEORGIA ST,Vancouver,BC,CA,V6C 3L2,Downtown,1.0,,2026-07-01T02:32:17-07:00,,,-123.119779336932,49.2843274008411,1,277.0,Consulting and Management Services
25,4638327,25-130606,00,Benjamin Cheng & Kiu Cheng,,Issued,2024-12-03T17:01:27-08:00,2025-12-31,Long-term Rental,,,,4962,VICTORIA DRIVE,Vancouver,BC,CA,V5P 3T6,Kensington-Cedar Cottage,0.0,94.0,2026-07-01T02:32:21-07:00,,,-123.064995292052,49.2392397186656,0,94.0,Long-term Rental
26,4841739,26-119156,00,Laura's Wellness Center  Ltd,,Issued,2026-02-12T16:11:15-08:00,2026-12-31,Health Enhancement Services,Health Enhancement Centre,180,Unit,422,RICHARDS ST,Vancouver,BC,CA,V6B 2Z4,Downtown,1.0,376.0,2026-07-22T00:08:56-07:00,,,-123.111926364132,49.2836865871596,0,376.0,Other
25,4735144,25-114721,01,Kristin Laura Schneck (Kristin Schneck),Vue Psychology,Issued,2025-04-08T10:45:12-07:00,2025-12-31,Health Care Professionals and Services,,205,Unit,1037,W BROADWAY,Vancouver,BC,CA,V6H 1E3,Fairview,1.0,32.0,2026-07-01T02:32:23-07:00,,,-123.127496026197,49.2637069526358,0,32.0,Health Care Professionals and Services
25,4740417,25-216603,00,OAK FOODS NORTH AMERICA LTD,OKU,Issued,2025-05-01T16:02:15-07:00,2025-10-31,Temp Liquor Licence Amendment,Area Extension,,,2,WATER ST,Vancouver,BC,CA,V6B 1A4,Downtown,14.0,123.0,2026-07-01T02:32:23-07:00,,,-123.10460125958,49.2833417298521,0,123.0,Other
26,4875797,26-153213,00,(Justyn Watson),King of Mattresses,Issued,2025-11-26T17:41:19-08:00,2026-12-31,Retail Dealer,,,,2162,KINGSWAY,Vancouver,BC,CA,V5N 2T5,Kensington-Cedar Cottage,2.0,277.0,2026-07-22T00:08:58-07:00,,,-123.062702690789,49.2436342785571,0,277.0,Retail Dealer
26,4871151,26-148567,00,Vancouver Management Ltd,,Issued,2025-11-24T13:28:23-08:00,2026-12-31,Real Estate Services,,205,Unit,2025,W 42ND AV,Vancouver,BC,CA,V6M 2B3,Kerrisdale,14.0,277.0,2026-07-22T00:08:58-07:00,,,-123.152699290344,49.2338195457329,0,277.0,Real Estate Services
24,4490775,24-108380,10,Breakdown Services of Canada Ltd,,Issued,2024-01-04T10:21:37-08:00,2024-12-31,Digital Entertainment and Interactive Technology,,F,Unit,671,MARKET HILL,Vancouver,BC,CA,V5Z 4B5,Fairview,3.0,,2026-07-01T02:32:14-07:00,,,-123.119922191805,49.2670663510306,1,277.0,Other
26,4844211,26-121628,00,Pho Goodness Vietnamese Restaurant Ltd,Pho Goodness Vietnamese Restaurant,Issued,2025-12-28T20:40:09-08:00,2026-12-31,Limited Service Food Establishment,Without Liquor,,,1150,DAVIE ST,Vancouver,BC,CA,V6E 1N1,West End,8.0,723.0,2026-07-22T00:08:56-07:00,,,-123.132427300194,49.2807708114552,0,723.0,Limited Service Food Establishment
25,4629023,25-121302,00,Birch Holdings Ltd,Birch Manor,Issued,2025-09-16T14:07:53-07:00,2025-12-31,Long-term Rental,,,,43,E 11th Av,Vancouver,BC,CA,V5T 2B9,Mount Pleasant,0.0,2068.0,2026-07-01T02:32:20-07:00,,,-123.103916265355,49.2614083004119,0,2068.0,Long-term Rental
24,4526860,24-146747,10,1171613 BC Ltd,Kits Smoke 2 Snack World,Issued,2023-11-20T21:51:10-08:00,2024-12-31,Retail Dealer - Food,,,,1887,CORNWALL AV,Vancouver,BC,CA,V6J 1C6,Kitsilano,3.0,,2026-07-01T02:32:17-07:00,,,-123.147401271541,49.272748357698,1,376.0,Retail Dealer - Food
25,4763608,25-239420,00,1536422 B.C. LTD,Village Pub,Issued,2025-06-27T14:01:25-07:00,2025-12-31,Liquor Establishment,Extended - Class 2 66-200 seats,,,7725,CHAMPLAIN CRESCENT,Vancouver,BC,CA,V5S 4J6,Killarney,12.0,192.0,2026-07-01T02:32:23-07:00,,,-123.030447867187,49.2150093414906,0,192.0,Liquor Establishment
24,4565565,24-253625,00,(Lawrence Lai),Dentists at Oakridge,Issued,2024-07-18T08:36:10-07:00,2024-12-31,Health Care Professionals and Services,,S320,Unit,650,W 41ST AV,Vancouver,BC,CA,V5Z 2M9,Oakridge,10.0,195.0,2026-07-01T02:32:18-07:00,,,-123.118854822642,49.2320652387003,0,195.0,Health Care Professionals and Services
24,4511738,24-130837,10,Albert H Chan (Albert Chan),Kinematix Therapy,Issued,2023-11-26T17:06:59-08:00,2024-12-31,Health Care Professionals and Services,,,,3733,W 10TH AV,Vancouver,BC,CA,V6R 2G5,West Point Grey,1.0,,2026-07-01T02:32:16-07:00,,,-123.186515121371,49.263755798173,1,277.0,Health Care Professionals and Services
25,4692137,25-147914,01,REXALL PHARMACIES (BC) LTD.,Rexall #7149,Issued,2025-01-03T05:28:38-08:00,2025-12-31,Pharmacy,,122,Unit,1055,W GEORGIA ST,Vancouver,BC,CA,V6E 3P3,Downtown,13.0,373.0,2026-07-01T02:32:23-07:00,,,-123.121463646921,49.2852447964792,0,373.0,Other
24,4484231,24-101662,10,Bushouse Capital Corporation,,Issued,2023-11-24T11:12:45-08:00,2024-12-31,Long-term Rental,,,,859,Thurlow St,Vancouver,BC,CA,V6E 1W1,West End,0.0,,2026-07-01T02:32:14-07:00,,,-123.125882901728,49.2841562472046,1,882.0,Long-term Rental
26,4950556,26-207484,00,ACTA BUILDING CONCEPTS CORP.,,Issued,2026-03-06T15:27:43-08:00,2026-12-31,Building Repair and Maintenance,,251,Unit,970,BURRARD ST,Vancouver,BC,,V6Z 2R4,Downtown,1.0,308.0,2026-07-22T00:08:59-07:00,,,-123.125113318281,49.2810836198967,0,308.0,Other
25,4881726,25-299503,00,C4U Six Acres Cafe 2024 Ltd,Six Acres Cafe,Issued,,,Liquor License Application,Food Primary,,,203,CARRALL ST,Vancouver,BC,CA,V6B 2J2,Downtown,8.0,2710.0,2026-07-01T02:32:24-07:00,,,-123.10460125958,49.2833417298521,0,2710.0,Other
